run,il_db,bw3_hz,bw6_hz,bw60_hz,shape_60_6,fc_err_hz,ripple_db,ripple_nom_db,ripple_pv_db,att_p1k,att_m1k,att_p2k,att_m2k,att_p5k,att_m5k
54,9.872583072680161,512.2368957232684,660.0431148614734,3732.282197728753,5.654603636782221,-37.54228504002094,2.96898228531181,1.8893802540379578,0.0,40.34051465933685,37.102912045032404,66.20682006593938,59.48903610204532,104.1433200980735,86.99640921651907
55,7.2584084207062585,506.70156685449183,632.8064000774175,3416.2288714479655,5.3985371687612895,12.973073802888393,2.969458475299609,1.8255336291466566,0.0,43.258725467186565,40.135026806438184,69.39385109426338,62.448645790189794,107.84878067358488,89.6902631734584
56,6.934679907825297,497.8794306833297,623.8245067354292,3396.2752057164907,5.444279872058455,27.45468433573842,2.9991115993481205,2.1487155711804675,0.0,44.38583225177211,39.731073553489374,70.48151887529275,62.04870747929168,109.75999378098211,88.98326130370369
57,6.016079266627502,482.28059425391257,600.2131164036691,3241.59830356203,5.400745526830367,-49.024396661669016,2.979932478479684,2.1829674125505445,0.0,44.49609124671354,42.43194942591928,70.82870179132689,64.52335757525243,109.38795943557943,91.63061698552349
58,9.53360089949596,485.50513090752065,629.7671090420336,3634.0848931595683,5.770521897670291,26.649272080510855,2.981141047961449,2.3503774062165235,0.0,41.893031463148596,37.684659302164036,67.79425744279062,59.961837593776266,106.52858860125525,87.12231365542723
59,7.1399621071328045,487.5927522033453,619.581152593717,3475.9286664482206,5.610126537737857,36.55416977405548,2.9742269234495673,2.2450699682090427,0.0,43.25280762984247,39.30264207359296,69.17203869128508,61.56940167151303,107.82916134285371,88.73247017052425
60,9.019659252936252,472.29925293661654,605.7059872336686,3549.065037511289,5.859385761927651,-11.91394648887217,2.997698444000436,2.4328198558985665,0.0,42.537223010689814,38.851804076113524,68.56695404547402,60.818377314287815,107.70053555530374,87.67215877015819
61,9.05388024628252,461.66335534118116,607.0388521887362,3655.3106998261064,6.021543244961236,-45.671170154586434,2.981801098149438,2.6287520635987516,0.0,41.36101721592397,38.04449382275477,67.15582499185732,60.04489534147202,105.52547691105615,87.21510720050522
62,10.484413533211047,484.78962320648134,637.4207302257419,3811.987919449806,5.980332516169963,3.0172122232615948,2.9917827025591315,2.2565023421898083,0.0,39.84673522811355,36.642408777270006,65.62761376374391,58.68957734037133,103.90187211203735,85.92102871981314
63,6.602262654299849,493.99332452379167,615.8008920196444,3449.854460777715,5.602223877044437,-67.25896397978067,2.980862482015767,2.084838905189529,0.0,42.44311148193611,40.52645551518026,68.4472783400324,62.50682959946225,106.54247753863116,89.7567229194564
64,8.546272259956343,475.61748022027314,612.1371388006955,3579.371714981273,5.8473363044006925,-32.014532670378685,2.9842895132028797,2.3521957094234374,0.0,41.97758033471118,38.73501659176683,67.80265754245856,60.80724914341704,106.16635874037146,88.00192422224887
65,7.460720145441342,465.50201795622706,611.1652895286679,3478.3390114624053,5.691322905698569,-10.156041013076901,2.9525292159442253,2.67637170915165,0.0,42.74240077255397,39.64686633644821,68.89466101214309,61.758260929327925,107.74279442909908,88.75942665568533
66,8.077817335738532,461.17706765793264,584.615380031988,3428.6159225441515,5.86473780822624,-34.85439591482282,2.988895151323545,2.5712959674286076,0.0,43.617743914017815,40.15160222517416,69.28560433238184,62.22421889443612,107.48073810188914,89.46815561440549
67,8.35460761058469,476.75161238759756,604.7957536131144,3439.0887659080327,5.686363942475703,26.156545098870993,2.992770444862103,2.2801700876012614,0.0,43.283849550754766,40.033466126394615,69.4030893838684,62.05459478218869,108.3686918489801,88.96951107111475
68,7.888557527175022,495.91128411889076,632.596111278981,3500.6494999546558,5.533782831634948,-13.765729470178485,2.9892835028120697,2.1499295011012887,0.0,41.59932854875189,39.98668538598568,67.6012694495311,62.26104282181775,105.1001370060493,89.88618396409461
69,7.56130367935366,439.37689406611025,576.3189170863479,3376.6588571909815,5.859010969589721,-3.2570740878582,2.953104565417579,3.0155267600737794,0.0,44.27210564565073,40.27517584484209,70.12757048614253,62.56621603012895,108.64219187769788,89.80878621562039
70,8.75406853475066,458.3930036947131,604.2362770847976,3623.0473835989833,5.9960772317060504,-22.929446883499622,2.963689245300282,2.6070713024995626,0.0,41.456086880410346,38.60078473552949,67.66414651022569,60.29124550578235,107.10397325714123,86.90156041604357
71,9.49515391592593,484.9238967914134,626.4499659389257,3608.181160211563,5.759727602193427,-1.9360788147896528,2.9656967014949682,2.2567923040025395,0.0,40.891728205912365,38.867708633487645,66.81211447063512,61.03874335454004,104.53108356907441,88.52645634335941
72,8.919335240094945,472.7886296585202,610.9613332990557,3559.455035654828,5.825990683296699,29.298695039004087,2.9693526330295406,2.4796404548756517,0.0,41.593000606787726,39.35677778653282,67.51979264456047,61.335893907885364,105.67626595417977,88.57410572788626
73,11.015960348522743,475.4457421693951,625.1001250799745,3813.3488290887326,6.100380844750043,2.1697995141148567,2.998830421295816,2.374548447853009,0.0,40.24170413212457,36.555378510001994,66.00917157870423,58.43610811752639,104.7585492780145,85.40304388033546
74,6.796605565722015,496.2743808384985,630.8905108198524,3485.1473513487726,5.524171455392105,-10.653917208313942,2.9881642527797663,2.2051679805441733,0.0,41.974267074247265,40.03684654035914,68.28377056964375,62.08330524177849,106.81862085804927,89.20276154392339
75,7.469920390770698,444.5441060401499,579.9269930031151,3411.811827613041,5.883174725054942,-28.44697081670165,2.9574528991808062,2.7601836475816395,0.0,43.443060516876315,40.42590828862602,69.35939562140706,62.50331499715388,107.77223063356463,89.67379363356548
76,7.5050031447520835,475.2768905442208,608.6964364498854,3430.0580914523453,5.635088175409001,-12.80131345614791,2.9939011558921935,2.4465651877125874,0.0,43.43252081427641,39.85243538245099,69.35847110573312,62.20428860194806,107.66271976923534,89.53314671602641
77,8.882757221580253,542.8168343435973,661.3695653472096,3565.005529070273,5.390338043751221,-6.729901362210512,2.9497958876087615,1.6034205443277862,0.0,41.89687953462239,38.64782332998642,67.64550496134656,61.126289524727284,105.29605898970604,88.77077966911258
78,8.447544802957998,482.33303087204695,625.6261074952781,3633.9084344338626,5.80843476782383,47.55872406065464,2.985566514486596,2.415838133795324,0.0,41.76762457557159,37.77993719791003,67.25823164112859,60.245573534272346,104.84048929661745,87.95077338066265
79,6.822788804961392,483.73948298208416,606.7886305209249,3269.01619072631,5.3874051462036725,-38.53174937143922,2.991578858302648,2.4907897700309762,0.0,44.35084670883998,41.97278929374923,70.69814124684268,64.13124351120301,109.30879526088803,91.24455873570632
80,9.369342609687072,487.4483227133751,623.4459355138242,3593.494463665411,5.763923155106894,-29.173301404342055,2.9970659040592516,2.3268477275111277,0.0,41.38668112176406,38.89938157991711,67.5860521331255,60.79037432759913,106.46356190883088,87.72741890836699
81,8.640770254310272,459.8707548249513,598.3178812395781,3495.1253777425736,5.8415860319960204,21.03060106188059,2.9851323392580458,2.61797961620751,0.0,42.58226342708696,39.68505062498748,68.69330165610886,61.609067725522976,107.57036801202612,88.53093945396967
82,8.183392717145429,468.8956706020981,604.5471495110542,3478.9356689509004,5.754614295617133,-1.5876556783914566,2.9514405532534536,2.4430546085843226,0.0,42.2568450173022,40.07438220599782,68.32542672298271,62.11910029335715,106.55936761273209,89.33654316305247
83,5.225373544782832,499.21372073329985,610.107903059572,3216.5031428132206,5.272023402226205,-4.038025625050068,2.9992716014251855,1.9790769012361578,0.0,45.613159119100814,41.91297210277646,71.52775192134588,64.43173489108602,109.63644691890468,91.89488454542835
84,5.84183028571606,489.55265286564827,607.3936009481549,3239.864426832646,5.334044385346084,15.27492255717516,2.983786029686745,2.1867064580620346,0.0,45.801771958989335,41.48617265642381,72.14053894028658,63.66828735827181,111.89487548174161,90.35889306492557
85,9.361019407498372,462.56827348843217,596.9802426621318,3539.39080904983,5.928824031540004,-54.46669128537178,2.960143710657672,2.510255904446261,0.0,41.95416263988065,39.57124322823488,67.92323664456154,61.3909896335273,106.47534400763517,88.40879467923351
86,5.240551484646957,497.43556241877377,607.6783652547747,3223.136183936149,5.304016677613362,-64.4407288171351,2.98028607055822,2.011787184363791,0.0,45.51501187941314,41.91479567373437,71.26295515024897,64.46559266122028,109.03220431189848,92.1125917593913
87,9.428420883453152,470.06827505491674,616.5318722948432,3615.5981301683933,5.8644139786487965,12.441896513104439,2.9847240209476347,2.4833603111692675,0.0,41.50346622646513,38.27220019074292,67.31187775285616,60.55726674678473,105.34142889455266,87.99949788518083
88,5.95039804712028,490.44221718609333,623.3917492385954,3371.7198667377234,5.4086693814217295,-48.54891723021865,2.9996342462776413,2.3148138705899592,0.0,42.86494335102417,41.16165645340582,69.27832754065948,63.33517458048928,107.6484281822113,90.56836761607366
89,7.754487789064717,465.40204458124936,601.1355368643999,3421.8008483164012,5.692228521649134,8.213281644508243,2.9955237481415526,2.7020717974664326,0.0,44.19220540267374,39.4184358282958,69.74975010020455,62.00719949848244,107.72763033463073,89.58361437572604
90,10.554321157387093,486.28977432474494,638.8795963525772,3773.9292124845088,5.907105554834151,4.0069259982556105,2.9735707767592583,2.2947232841848866,0.0,39.3065122727689,37.57335799277306,65.24571616408917,59.54228432869604,103.19957420968392,86.86812528853604
